unit_id,time,cohort,eventually_treated,event_time,D,lpop,Y,k_diag
17047,2003,2004.0,1,-1.0,0,1.94175868650426,4.35670882668959,-1.0
17047,2004,2004.0,1,0.0,1,1.94175868650426,4.39444915467244,0.0
17047,2005,2004.0,1,1.0,1,1.94175868650426,4.20469261939097,1.0
17047,2006,2004.0,1,2.0,1,1.94175868650426,4.00733318523247,2.0
17047,2007,2004.0,1,3.0,1,1.94175868650426,4.12713438504509,3.0
17049,2003,2004.0,1,-1.0,0,3.53409524031307,6.99025650049388,-1.0
17049,2004,2004.0,1,0.0,1,3.53409524031307,6.90975328164481,0.0
17049,2005,2004.0,1,1.0,1,3.53409524031307,6.87523208727658,1.0
17049,2006,2004.0,1,2.0,1,3.53409524031307,6.8330317327862,2.0
17049,2007,2004.0,1,3.0,1,3.53409524031307,6.87626461189077,3.0
17053,2003,2004.0,1,-1.0,0,2.65612512823729,5.61677109766657,-1.0
17053,2004,2004.0,1,0.0,1,2.65612512823729,5.48893772615669,0.0
17053,2005,2004.0,1,1.0,1,2.65612512823729,5.48893772615669,1.0
17053,2006,2004.0,1,2.0,1,2.65612512823729,5.51342874616498,2.0
17053,2007,2004.0,1,3.0,1,2.65612512823729,5.31320597904179,3.0
17063,2003,2004.0,1,-1.0,0,3.62527383102497,6.58063913728495,-1.0
17063,2004,2004.0,1,0.0,1,3.62527383102497,6.47697236288968,0.0
17063,2005,2004.0,1,1.0,1,3.62527383102497,6.49375383985169,1.0
17063,2006,2004.0,1,2.0,1,3.62527383102497,6.4831073514572,2.0
17063,2007,2004.0,1,3.0,1,3.62527383102497,6.5694814204143,3.0
17089,2003,2004.0,1,-1.0,0,6.00170938904395,9.0067543198775,-1.0
17089,2004,2004.0,1,0.0,1,6.00170938904395,8.96763166516713,0.0
17089,2005,2004.0,1,1.0,1,6.00170938904395,8.99118884193151,1.0
17089,2006,2004.0,1,2.0,1,6.00170938904395,8.97802993283716,2.0
17089,2007,2004.0,1,3.0,1,6.00170938904395,9.02509454366498,3.0
17097,2003,2004.0,1,-1.0,0,6.46825136840052,9.27369068747694,-1.0
17097,2004,2004.0,1,0.0,1,6.46825136840052,9.22147811638664,0.0
17097,2005,2004.0,1,1.0,1,6.46825136840052,9.2072355570227,1.0
17097,2006,2004.0,1,2.0,1,6.46825136840052,9.24599704918422,2.0
17097,2007,2004.0,1,3.0,1,6.46825136840052,9.23824732522919,3.0
17113,2003,2004.0,1,-1.0,0,5.01351780234143,7.89095671613892,-1.0
17113,2004,2004.0,1,0.0,1,5.01351780234143,7.77653502818524,0.0
17113,2005,2004.0,1,1.0,1,5.01351780234143,7.755767170103,1.0
17113,2006,2004.0,1,2.0,1,5.01351780234143,7.74022952476318,2.0
17113,2007,2004.0,1,3.0,1,5.01351780234143,7.8188324438034,3.0
17125,2003,2004.0,1,-1.0,0,2.77496090638484,5.24702407216049,-1.0
17125,2004,2004.0,1,0.0,1,2.77496090638484,5.25227342804663,0.0
17125,2005,2004.0,1,1.0,1,2.77496090638484,4.97673374242057,1.0
17125,2006,2004.0,1,2.0,1,2.77496090638484,4.99043258677874,2.0
17125,2007,2004.0,1,3.0,1,2.77496090638484,5.05624580534831,3.0
17135,2003,2004.0,1,-1.0,0,3.42269791310816,6.07764224334903,-1.0
17135,2004,2004.0,1,0.0,1,3.42269791310816,6.10255859461357,0.0
17135,2005,2004.0,1,1.0,1,3.42269791310816,6.15485809401642,1.0
17135,2006,2004.0,1,2.0,1,3.42269791310816,6.0137151560428,2.0
17135,2007,2004.0,1,3.0,1,3.42269791310816,6.01615715969835,3.0
17155,2003,2004.0,1,-1.0,0,1.80599105147478,4.02535169073515,-1.0
17155,2004,2004.0,1,0.0,1,1.80599105147478,3.73766961828337,0.0
17155,2005,2004.0,1,1.0,1,1.80599105147478,3.91202300542815,1.0
17155,2006,2004.0,1,2.0,1,1.80599105147478,3.78418963391826,2.0
17155,2007,2004.0,1,3.0,1,1.80599105147478,4.24849524204936,3.0
17161,2003,2004.0,1,-1.0,0,5.0064532281027,7.87663846097546,-1.0
17161,2004,2004.0,1,0.0,1,5.0064532281027,7.82404601085629,0.0
17161,2005,2004.0,1,1.0,1,5.0064532281027,7.86557175768479,1.0
17161,2006,2004.0,1,2.0,1,5.0064532281027,7.85166117788927,2.0
17161,2007,2004.0,1,3.0,1,5.0064532281027,7.82923253754359,3.0
17169,2003,2004.0,1,-1.0,0,1.97255208000173,4.52178857704904,-1.0
17169,2004,2004.0,1,0.0,1,1.97255208000173,4.53259949315326,0.0
17169,2005,2004.0,1,1.0,1,1.97255208000173,4.31748811353631,1.0
17169,2006,2004.0,1,2.0,1,1.97255208000173,4.38202663467388,2.0
17169,2007,2004.0,1,3.0,1,1.97255208000173,4.43081679884331,3.0
17193,2003,2004.0,1,-1.0,0,2.7324826172428,5.4510384535657,-1.0
17193,2004,2004.0,1,0.0,1,2.7324826172428,5.3890717298165,0.0
17193,2005,2004.0,1,1.0,1,2.7324826172428,5.25227342804663,1.0
17193,2006,2004.0,1,2.0,1,2.7324826172428,5.17614973257383,2.0
17193,2007,2004.0,1,3.0,1,2.7324826172428,5.27299955856375,3.0
17195,2003,2004.0,1,-1.0,0,4.10516909830525,6.71780469502369,-1.0
17195,2004,2004.0,1,0.0,1,4.10516909830525,6.6682282484174,0.0
17195,2005,2004.0,1,1.0,1,4.10516909830525,6.76849321164863,1.0
17195,2006,2004.0,1,2.0,1,4.10516909830525,6.68959926917897,2.0
17195,2007,2004.0,1,3.0,1,4.10516909830525,6.73221070646721,3.0
17199,2003,2004.0,1,-1.0,0,4.11571458795829,6.81014245011514,-1.0
17199,2004,2004.0,1,0.0,1,4.11571458795829,6.8596149036542,0.0
17199,2005,2004.0,1,1.0,1,4.11571458795829,6.77764659363512,1.0
17199,2006,2004.0,1,2.0,1,4.11571458795829,6.72982407048948,2.0
17199,2007,2004.0,1,3.0,1,4.11571458795829,6.77878489768518,3.0
17203,2003,2004.0,1,-1.0,0,3.56865907554909,6.5191472879404,-1.0
17203,2004,2004.0,1,0.0,1,3.56865907554909,6.44094654063292,0.0
17203,2005,2004.0,1,1.0,1,3.56865907554909,6.41673228251233,1.0
17203,2006,2004.0,1,2.0,1,3.56865907554909,6.46925031679577,2.0
17203,2007,2004.0,1,3.0,1,3.56865907554909,6.48616078894409,3.0
18005,2003,inf,0,,0,4.26878794531712,7.15305163493748,0.0
18005,2004,inf,0,,0,4.26878794531712,7.11720550316434,0.0
18005,2005,inf,0,,0,4.26878794531712,7.16626597413364,0.0
18005,2006,inf,0,,0,4.26878794531712,7.10002716662926,0.0
18005,2007,inf,0,,0,4.26878794531712,7.08170858610557,0.0
18017,2003,inf,0,,0,3.71186329050431,6.29156913955832,0.0
18017,2004,inf,0,,0,3.71186329050431,6.20455776256869,0.0
18017,2005,inf,0,,0,3.71186329050431,6.10255859461357,0.0
18017,2006,inf,0,,0,3.71186329050431,6.0913098820777,0.0
18017,2007,inf,0,,0,3.71186329050431,6.06145691892802,0.0
18019,2003,inf,0,,0,4.56925281080129,7.40610338123702,0.0
18019,2004,inf,0,,0,4.56925281080129,7.31388683163346,0.0
18019,2005,inf,0,,0,4.56925281080129,7.27931883541462,0.0
18019,2006,inf,0,,0,4.56925281080129,7.40974195408092,0.0
18019,2007,inf,0,,0,4.56925281080129,7.36897040219479,0.0
18021,2003,inf,0,,0,3.27925571085691,5.47227067367148,0.0
18021,2004,inf,0,,0,3.27925571085691,5.73657229747919,0.0
18021,2005,inf,0,,0,3.27925571085691,5.75574221358691,0.0
18021,2006,inf,0,,0,3.27925571085691,5.60947179518496,0.0
18021,2007,inf,0,,0,3.27925571085691,5.56068163101553,0.0
18023,2003,inf,0,,0,3.52241156124315,6.12029741895095,0.0
18023,2004,inf,0,,0,3.52241156124315,6.07073772800249,0.0
18023,2005,inf,0,,0,3.52241156124315,6.04263283368238,0.0
18023,2006,inf,0,,0,3.52241156124315,6.00141487796115,0.0
18023,2007,inf,0,,0,3.52241156124315,6.02344759296103,0.0
18029,2003,inf,0,,0,3.83100815871387,6.80239476332431,0.0
18029,2004,inf,0,,0,3.83100815871387,6.74405918631135,0.0
18029,2005,inf,0,,0,3.83100815871387,6.75693238924755,0.0
18029,2006,inf,0,,0,3.83100815871387,6.64898455002478,0.0
18029,2007,inf,0,,0,3.83100815871387,6.81014245011514,0.0
18033,2003,inf,0,,0,3.69597919122916,6.50727771238501,0.0
18033,2004,inf,0,,0,3.69597919122916,6.42162226780652,0.0
18033,2005,inf,0,,0,3.69597919122916,6.43615036836943,0.0
18033,2006,inf,0,,0,3.69597919122916,6.51174532964473,0.0
18033,2007,inf,0,,0,3.69597919122916,6.37842618365159,0.0
18035,2003,inf,0,,0,4.77718043011612,7.34729970074316,0.0
18035,2004,inf,0,,0,4.77718043011612,7.22766249872865,0.0
18035,2005,inf,0,,0,4.77718043011612,7.1929342212158,0.0
18035,2006,inf,0,,0,4.77718043011612,7.18992217074581,0.0
18035,2007,inf,0,,0,4.77718043011612,7.17472430983638,0.0
18053,2003,inf,0,,0,4.29596480671984,6.87109129461055,0.0
18053,2004,inf,0,,0,4.29596480671984,6.78105762593618,0.0
18053,2005,inf,0,,0,4.29596480671984,6.75809450442773,0.0
18053,2006,inf,0,,0,4.29596480671984,6.67076632084587,0.0
18053,2007,inf,0,,0,4.29596480671984,6.66568371778241,0.0
18063,2003,inf,0,,0,4.64528473032447,7.56060116276856,0.0
18063,2004,inf,0,,0,4.64528473032447,7.59789795052178,0.0
18063,2005,inf,0,,0,4.64528473032447,7.64444076155657,0.0
18063,2006,inf,0,,0,4.64528473032447,7.70616297019958,0.0
18063,2007,inf,0,,0,4.64528473032447,7.74066440191724,0.0
18081,2003,inf,0,,0,4.74674787021019,7.74975340627444,0.0
18081,2004,inf,0,,0,4.74674787021019,7.73805229768932,0.0
18081,2005,inf,0,,0,4.74674787021019,7.71868549519847,0.0
18081,2006,inf,0,,0,4.74674787021019,7.7106533235012,0.0
18081,2007,inf,0,,0,4.74674787021019,7.71646080017636,0.0
18083,2003,inf,0,,0,3.6701042987876,6.33150184989369,0.0
18083,2004,inf,0,,0,3.6701042987876,6.24997524225948,0.0
18083,2005,inf,0,,0,3.6701042987876,6.24804287450843,0.0
18083,2006,inf,0,,0,3.6701042987876,6.29341927884648,0.0
18083,2007,inf,0,,0,3.6701042987876,6.18208490671663,0.0
18091,2003,inf,0,,0,4.70144353815659,7.43543801981455,0.0
18091,2004,inf,0,,0,4.70144353815659,7.37337430991005,0.0
18091,2005,inf,0,,0,4.70144353815659,7.39510754656249,0.0
18091,2006,inf,0,,0,4.70144353815659,7.3790081276283,0.0
18091,2007,inf,0,,0,4.70144353815659,7.37148929521428,0.0
18093,2003,inf,0,,0,3.82694430506983,6.21060007702465,0.0
18093,2004,inf,0,,0,3.82694430506983,6.15485809401642,0.0
18093,2005,inf,0,,0,3.82694430506983,6.15697898558556,0.0
18093,2006,inf,0,,0,3.82694430506983,6.15909538849193,0.0
18093,2007,inf,0,,0,3.82694430506983,6.20253551718792,0.0
18099,2003,inf,0,,0,3.80950289643767,6.57368016696065,0.0
18099,2004,inf,0,,0,3.80950289643767,6.51471269087253,0.0
18099,2005,inf,0,,0,3.80950289643767,6.48004456192665,0.0
18099,2006,inf,0,,0,3.80950289643767,6.52356230614951,0.0
18099,2007,inf,0,,0,3.80950289643767,6.45833828334479,0.0
18109,2003,inf,0,,0,4.20004002177996,6.68085467879022,0.0
18109,2004,inf,0,,0,4.20004002177996,6.63068338564237,0.0
18109,2005,inf,0,,0,4.20004002177996,6.65929391968364,0.0
18109,2006,inf,0,,0,4.20004002177996,6.61606518513282,0.0
18109,2007,inf,0,,0,4.20004002177996,6.59714570188665,0.0
18113,2003,inf,0,,0,3.83460185845956,6.49072353450251,0.0
18113,2004,inf,0,,0,3.83460185845956,6.45676965557216,0.0
18113,2005,inf,0,,0,3.83460185845956,6.3919171133926,0.0
18113,2006,inf,0,,0,3.83460185845956,6.41999492814714,0.0
18113,2007,inf,0,,0,3.83460185845956,6.39692965521615,0.0
18115,2003,inf,0,,0,1.72686532931006,4.29045944114839,0.0
18115,2004,inf,0,,0,1.72686532931006,4.26267987704132,0.0
18115,2005,inf,0,,0,1.72686532931006,4.17438726989564,0.0
18115,2006,inf,0,,0,1.72686532931006,4.04305126783455,0.0
18115,2007,inf,0,,0,1.72686532931006,4.07753744390572,0.0
18119,2003,inf,0,,0,3.08126756166025,5.28320372873799,0.0
18119,2004,inf,0,,0,3.08126756166025,5.30330490805908,0.0
18119,2005,inf,0,,0,3.08126756166025,5.35185813347607,0.0
18119,2006,inf,0,,0,3.08126756166025,5.30826769740121,0.0
18119,2007,inf,0,,0,3.08126756166025,5.27299955856375,0.0
18133,2003,inf,0,,0,3.58404657700818,6.4425401664682,0.0
18133,2004,inf,0,,0,3.58404657700818,6.47697236288968,0.0
18133,2005,inf,0,,0,3.58404657700818,6.43294009273918,0.0
18133,2006,inf,0,,0,3.58404657700818,6.28785856016178,0.0
18133,2007,inf,0,,0,3.58404657700818,6.24610676548156,0.0
18145,2003,inf,0,,0,3.77149577029117,6.48768401848461,0.0
18145,2004,inf,0,,0,3.77149577029117,6.4723462945009,0.0
18145,2005,inf,0,,0,3.77149577029117,6.31173480915291,0.0
18145,2006,inf,0,,0,3.77149577029117,6.18826412308259,0.0
18145,2007,inf,0,,0,3.77149577029117,6.13556489108174,0.0
18157,2003,inf,0,,0,5.0036442469074,7.70616297019958,0.0
18157,2004,inf,0,,0,5.0036442469074,7.6425241342329,0.0
18157,2005,inf,0,,0,5.0036442469074,7.70751219460034,0.0
18157,2006,inf,0,,0,5.0036442469074,7.73587031995257,0.0
18157,2007,inf,0,,0,5.0036442469074,7.74196789982069,0.0
18175,2003,inf,0,,0,3.30406220422892,5.35185813347607,0.0
18175,2004,inf,0,,0,3.30406220422892,5.31811999384422,0.0
18175,2005,inf,0,,0,3.30406220422892,5.22035582507832,0.0
18175,2006,inf,0,,0,3.30406220422892,5.24702407216049,0.0
18175,2007,inf,0,,0,3.30406220422892,5.27299955856375,0.0
18179,2003,inf,0,,0,3.3178157727231,6.08449941307517,0.0
18179,2004,inf,0,,0,3.3178157727231,5.94803498918065,0.0
18179,2005,inf,0,,0,3.3178157727231,5.92958914338989,0.0
18179,2006,inf,0,,0,3.3178157727231,6.05208916892442,0.0
18179,2007,inf,0,,0,3.3178157727231,5.83188247728352,0.0
18181,2003,inf,0,,0,3.22949919650533,5.53338948872752,0.0
18181,2004,inf,0,,0,3.22949919650533,5.32300997913841,0.0
18181,2005,inf,0,,0,3.22949919650533,5.28826703069454,0.0
18181,2006,inf,0,,0,3.22949919650533,5.25749537202778,0.0
18181,2007,inf,0,,0,3.22949919650533,5.23110861685459,0.0
19013,2003,inf,0,,0,4.85212400952536,7.9043348420851,0.0
19013,2004,inf,0,,0,4.85212400952536,7.83794891602528,0.0
19013,2005,inf,0,,0,4.85212400952536,7.8407064517494,0.0
19013,2006,inf,0,,0,4.85212400952536,7.85476918349913,0.0
19013,2007,inf,0,,0,4.85212400952536,7.87929148508227,0.0
19025,2003,inf,0,,0,2.40829554741616,5.46806014113513,0.0
19025,2004,inf,0,,0,2.40829554741616,5.2257466737132,0.0
19025,2005,inf,0,,0,2.40829554741616,5.18738580584075,0.0
19025,2006,inf,0,,0,2.40829554741616,5.22035582507832,0.0
19025,2007,inf,0,,0,2.40829554741616,5.15329159449778,0.0
19069,2003,inf,0,,0,2.37061750338587,5.28320372873799,0.0
19069,2004,inf,0,,0,2.37061750338587,5.21493575760899,0.0
19069,2005,inf,0,,0,2.37061750338587,5.31320597904179,0.0
19069,2006,inf,0,,0,2.37061750338587,5.19849703126583,0.0
19069,2007,inf,0,,0,2.37061750338587,5.2040066870768,0.0
19077,2003,inf,0,,0,2.4294820261824,5.05624580534831,0.0
19077,2004,inf,0,,0,2.4294820261824,4.97673374242057,0.0
19077,2005,inf,0,,0,2.4294820261824,4.9416424226093,0.0
19077,2006,inf,0,,0,2.4294820261824,4.84418708645859,0.0
19077,2007,inf,0,,0,2.4294820261824,4.87519732320115,0.0
19083,2003,inf,0,,0,2.9344949640828,5.87493073085203,0.0
19083,2004,inf,0,,0,2.9344949640828,5.78689738136671,0.0
19083,2005,inf,0,,0,2.9344949640828,5.75257263882563,0.0
19083,2006,inf,0,,0,2.9344949640828,5.77144112313002,0.0
19083,2007,inf,0,,0,2.9344949640828,5.75257263882563,0.0
19087,2003,inf,0,,0,3.0123927144471,6.20253551718792,0.0
19087,2004,inf,0,,0,3.0123927144471,6.01126717440416,0.0
19087,2005,inf,0,,0,3.0123927144471,6.0137151560428,0.0
19087,2006,inf,0,,0,3.0123927144471,5.98896141688986,0.0
19087,2007,inf,0,,0,3.0123927144471,5.92692602597041,0.0
19111,2003,inf,0,,0,3.63895364534421,6.40687998606931,0.0
19111,2004,inf,0,,0,3.63895364534421,6.32076829425058,0.0
19111,2005,inf,0,,0,3.63895364534421,6.39359075395063,0.0
19111,2006,inf,0,,0,3.63895364534421,6.43615036836943,0.0
19111,2007,inf,0,,0,3.63895364534421,6.43294009273918,0.0
19113,2003,inf,0,,0,5.25593686652208,8.30992298925832,0.0
19113,2004,inf,0,,0,5.25593686652208,8.28702502516506,0.0
19113,2005,inf,0,,0,5.25593686652208,8.25400859056484,0.0
19113,2006,inf,0,,0,5.25593686652208,8.28526113406895,0.0
19113,2007,inf,0,,0,5.25593686652208,8.36985260351753,0.0
19123,2003,inf,0,,0,3.10615495480408,5.89989735358249,0.0
19123,2004,inf,0,,0,3.10615495480408,5.8406416573734,0.0
19123,2005,inf,0,,0,3.10615495480408,5.73657229747919,0.0
19123,2006,inf,0,,0,3.10615495480408,5.80211837537706,0.0
19123,2007,inf,0,,0,3.10615495480408,5.77455154554441,0.0
19131,2003,inf,0,,0,2.38637461872373,5.26785815906333,0.0
19131,2004,inf,0,,0,2.38637461872373,5.18738580584075,0.0
19131,2005,inf,0,,0,2.38637461872373,5.27811465923052,0.0
19131,2006,inf,0,,0,2.38637461872373,5.25749537202778,0.0
19131,2007,inf,0,,0,2.38637461872373,5.31811999384422,0.0
19137,2003,inf,0,,0,2.46563887943034,5.37527840768417,0.0
19137,2004,inf,0,,0,2.46563887943034,5.44673737166631,0.0
19137,2005,inf,0,,0,2.46563887943034,5.37989735354046,0.0
19137,2006,inf,0,,0,2.46563887943034,5.4510384535657,0.0
19137,2007,inf,0,,0,2.46563887943034,5.4553211153577,0.0
19141,2003,inf,0,,0,2.71482718538123,6.08904487544685,0.0
19141,2004,inf,0,,0,2.71482718538123,6.00141487796115,0.0
19141,2005,inf,0,,0,2.71482718538123,6.0330862217988,0.0
19141,2006,inf,0,,0,2.71482718538123,6.05208916892442,0.0
19141,2007,inf,0,,0,2.71482718538123,5.88610403145016,0.0
19153,2003,inf,0,,0,5.92586145952057,9.19136140537838,0.0
19153,2004,inf,0,,0,5.92586145952057,9.12565356380899,0.0
19153,2005,inf,0,,0,5.92586145952057,9.12956406194889,0.0
19153,2006,inf,0,,0,5.92586145952057,9.14729407025855,0.0
19153,2007,inf,0,,0,5.92586145952057,9.1557785839835,0.0
19157,2003,inf,0,,0,2.9346544240454,6.3456363608286,0.0
19157,2004,inf,0,,0,2.9346544240454,6.09582456243222,0.0
19157,2005,inf,0,,0,2.9346544240454,6.06378520868761,0.0
19157,2006,inf,0,,0,2.9346544240454,6.1463292576689,0.0
19157,2007,inf,0,,0,2.9346544240454,6.15485809401642,0.0
19159,2003,inf,0,,0,1.69909578436464,4.64439089914137,0.0
19159,2004,inf,0,,0,1.69909578436464,4.53259949315326,0.0
19159,2005,inf,0,,0,1.69909578436464,4.33073334028633,0.0
19159,2006,inf,0,,0,1.69909578436464,4.27666611901606,0.0
19159,2007,inf,0,,0,1.69909578436464,4.36944785246702,0.0
19183,2003,inf,0,,0,3.02868337369368,6.09582456243222,0.0
19183,2004,inf,0,,0,3.02868337369368,5.92692602597041,0.0
19183,2005,inf,0,,0,3.02868337369368,5.88887795833288,0.0
19183,2006,inf,0,,0,3.02868337369368,5.97888576490112,0.0
19183,2007,inf,0,,0,3.02868337369368,6.12468339089421,0.0
19185,2003,inf,0,,0,1.90657514365664,4.24849524204936,0.0
19185,2004,inf,0,,0,1.90657514365664,3.93182563272433,0.0
19185,2005,inf,0,,0,1.90657514365664,4.02535169073515,0.0
19185,2006,inf,0,,0,1.90657514365664,4.06044301054642,0.0
19185,2007,inf,0,,0,1.90657514365664,4.4188406077966,0.0
19187,2003,inf,0,,0,3.6947372635981,6.73340189183736,0.0
19187,2004,inf,0,,0,3.6947372635981,6.68336094576627,0.0
19187,2005,inf,0,,0,3.6947372635981,6.64898455002478,0.0
19187,2006,inf,0,,0,3.6947372635981,6.68336094576627,0.0
19187,2007,inf,0,,0,3.6947372635981,6.67329796776765,0.0
20013,2003,inf,0,,0,2.37248422037371,5.42934562895444,0.0
20013,2004,inf,0,,0,2.37248422037371,5.45958551414416,0.0
20013,2005,inf,0,,0,2.37248422037371,5.50125821054473,0.0
20013,2006,inf,0,,0,2.37248422037371,5.31811999384422,0.0
20013,2007,inf,0,,0,2.37248422037371,5.28320372873799,0.0
20021,2003,inf,0,,0,3.11817112074657,5.59098698051086,0.0
20021,2004,inf,0,,0,3.11817112074657,5.35658627467201,0.0
20021,2005,inf,0,,0,3.11817112074657,5.54517744447956,0.0
20021,2006,inf,0,,0,3.11817112074657,5.40267738187228,0.0
20021,2007,inf,0,,0,3.11817112074657,5.31811999384422,0.0
20027,2003,inf,0,,0,2.17724860168275,5.14166355650266,0.0
20027,2004,inf,0,,0,2.17724860168275,5.23644196282995,0.0
20027,2005,inf,0,,0,2.17724860168275,5.37063802812766,0.0
20027,2006,inf,0,,0,2.17724860168275,5.39362754635236,0.0
20027,2007,inf,0,,0,2.17724860168275,5.40267738187228,0.0
20031,2003,inf,0,,0,2.18211093952617,5.28826703069454,0.0
20031,2004,inf,0,,0,2.18211093952617,5.19849703126583,0.0
20031,2005,inf,0,,0,2.18211093952617,4.94875989037817,0.0
20031,2006,inf,0,,0,2.18211093952617,5.37527840768417,0.0
20031,2007,inf,0,,0,2.18211093952617,5.39362754635236,0.0
20045,2003,inf,0,,0,4.6047901137698,7.52240023138712,0.0
20045,2004,inf,0,,0,4.6047901137698,7.3664451483276,0.0
20045,2005,inf,0,,0,4.6047901137698,7.37525577800975,0.0
20045,2006,inf,0,,0,4.6047901137698,7.40306109109009,0.0
20045,2007,inf,0,,0,4.6047901137698,7.4265490723973,0.0
20047,2003,inf,0,,0,1.2380843339547,3.66356164612965,0.0
20047,2004,inf,0,,0,1.2380843339547,3.80666248977032,0.0
20047,2005,inf,0,,0,1.2380843339547,3.63758615972639,0.0
20047,2006,inf,0,,0,1.2380843339547,2.94443897916644,0.0
20047,2007,inf,0,,0,1.2380843339547,3.8286413964891,0.0
20063,2003,inf,0,,0,1.12102588350501,4.26267987704132,0.0
20063,2004,inf,0,,0,1.12102588350501,4.18965474202643,0.0
20063,2005,inf,0,,0,1.12102588350501,4.00733318523247,0.0
20063,2006,inf,0,,0,1.12102588350501,4.04305126783455,0.0
20063,2007,inf,0,,0,1.12102588350501,3.97029191355212,0.0
20085,2003,inf,0,,0,2.53821042181031,5.4380793089232,0.0
20085,2004,inf,0,,0,2.53821042181031,5.37527840768417,0.0
20085,2005,inf,0,,0,2.53821042181031,5.3890717298165,0.0
20085,2006,inf,0,,0,2.53821042181031,5.35185813347607,0.0
20085,2007,inf,0,,0,2.53821042181031,5.40717177146012,0.0
20095,2003,inf,0,,0,2.16021475170232,4.92725368515721,0.0
20095,2004,inf,0,,0,2.16021475170232,4.91265488573605,0.0
20095,2005,inf,0,,0,2.16021475170232,5.03695260241363,0.0
20095,2006,inf,0,,0,2.16021475170232,4.969813299576,0.0
20095,2007,inf,0,,0,2.16021475170232,5.05624580534831,0.0
20103,2003,inf,0,,0,4.22961818627967,6.59578051396131,0.0
20103,2004,inf,0,,0,4.22961818627967,6.58892647753352,0.0
20103,2005,inf,0,,0,4.22961818627967,6.46458830368996,0.0
20103,2006,inf,0,,0,4.22961818627967,6.49828214947643,0.0
20103,2007,inf,0,,0,4.22961818627967,6.45676965557216,0.0
20133,2003,inf,0,,0,2.83303685789521,6.11146733950268,0.0
20133,2004,inf,0,,0,2.83303685789521,5.92157841964382,0.0
20133,2005,inf,0,,0,2.83303685789521,5.82008293035236,0.0
20133,2006,inf,0,,0,2.83303685789521,5.84354441703136,0.0
20133,2007,inf,0,,0,2.83303685789521,5.72358510195238,0.0
20137,2003,inf,0,,0,1.78389529417125,4.7361984483945,0.0
20137,2004,inf,0,,0,1.78389529417125,4.70953020131233,0.0
20137,2005,inf,0,,0,1.78389529417125,4.85203026391962,0.0
20137,2006,inf,0,,0,1.78389529417125,4.79579054559674,0.0
20137,2007,inf,0,,0,1.78389529417125,4.64439089914137,0.0
20143,2003,inf,0,,0,1.81856367198011,3.95124371858143,0.0
20143,2004,inf,0,,0,1.81856367198011,3.98898404656427,0.0
20143,2005,inf,0,,0,1.81856367198011,3.98898404656427,0.0
20143,2006,inf,0,,0,1.81856367198011,4.18965474202643,0.0
20143,2007,inf,0,,0,1.81856367198011,4.06044301054642,0.0
20145,2003,inf,0,,0,1.97865388786714,4.49980967033027,0.0
20145,2004,inf,0,,0,1.97865388786714,4.48863636973214,0.0
20145,2005,inf,0,,0,1.97865388786714,4.63472898822964,0.0
20145,2006,inf,0,,0,1.97865388786714,4.80402104473326,0.0
20145,2007,inf,0,,0,1.97865388786714,4.70048036579242,0.0
20171,2003,inf,0,,0,1.63315443905142,5.03043792139244,0.0
20171,2004,inf,0,,0,1.63315443905142,4.91265488573605,0.0
20171,2005,inf,0,,0,1.63315443905142,4.81218435537242,0.0
20171,2006,inf,0,,0,1.63315443905142,4.8283137373023,0.0
20171,2007,inf,0,,0,1.63315443905142,4.79579054559674,0.0
20183,2003,inf,0,,0,1.51204556642545,3.97029191355212,0.0
20183,2004,inf,0,,0,1.51204556642545,3.93182563272433,0.0
20183,2005,inf,0,,0,1.51204556642545,3.63758615972639,0.0
20183,2006,inf,0,,0,1.51204556642545,4.17438726989564,0.0
20183,2007,inf,0,,0,1.51204556642545,4.38202663467388,0.0
20205,2003,inf,0,,0,2.33524587523359,4.79579054559674,0.0
20205,2004,inf,0,,0,2.33524587523359,4.79579054559674,0.0
20205,2005,inf,0,,0,2.33524587523359,4.81218435537242,0.0
20205,2006,inf,0,,0,2.33524587523359,4.94875989037817,0.0
20205,2007,inf,0,,0,2.33524587523359,5.16478597392351,0.0
22007,2003,inf,0,,0,3.15222307031342,4.77912349311153,0.0
22007,2004,inf,0,,0,3.15222307031342,4.83628190695148,0.0
22007,2005,inf,0,,0,3.15222307031342,4.57471097850338,0.0
22007,2006,inf,0,,0,3.15222307031342,4.91998092582813,0.0
22007,2007,inf,0,,0,3.15222307031342,5.07517381523383,0.0
22033,2003,inf,0,,0,6.02308917522617,8.74957394808293,0.0
22033,2004,inf,0,,0,6.02308917522617,8.68016201969438,0.0
22033,2005,inf,0,,0,6.02308917522617,8.68440111040014,0.0
22033,2006,inf,0,,0,6.02308917522617,8.78094111357239,0.0
22033,2007,inf,0,,0,6.02308917522617,8.65782432115598,0.0
22045,2003,inf,0,,0,4.29409665407894,6.65415252018322,0.0
22045,2004,inf,0,,0,4.29409665407894,6.58063913728495,0.0
22045,2005,inf,0,,0,4.29409665407894,6.58202513889283,0.0
22045,2006,inf,0,,0,4.29409665407894,6.76272950693188,0.0
22045,2007,inf,0,,0,4.29409665407894,6.77992190747225,0.0
22069,2003,inf,0,,0,3.66561082717458,5.64190707093811,0.0
22069,2004,inf,0,,0,3.66561082717458,5.53733426701854,0.0
22069,2005,inf,0,,0,3.66561082717458,5.40717177146012,0.0
